Constraint,Slack
_C23371,-0.0
_C23372,-0.0
_C23373,-0.0
_C23374,-0.0
_C23375,-0.0
_C23376,-1.0
_C23377,-1.0
_C23378,-0.0
_C23379,-0.0
_C23380,-0.0
_C23381,-0.0
_C23382,-0.0
_C23383,-0.0
_C23384,-0.0
_C23385,-0.0
_C23386,-0.0
_C23387,-0.0
_C23388,-0.0
_C23389,-0.0
_C23390,-1.0
_C23391,-1.0
_C23392,-0.0
_C23393,-0.0
_C23394,-0.0
_C23395,-0.0
_C23396,-0.0
_C23397,-0.0
_C23398,-0.0
_C23399,-0.0
_C23400,-0.0
_C23401,-0.0
_C23402,-0.0
_C23403,-0.0
_C23404,-1.0
_C23405,-1.0
_C23406,-0.0
_C23407,-0.0
_C23408,-0.0
_C23409,-0.0
_C23410,-0.0
_C23411,-0.0
_C23412,-0.0
_C23413,-0.0
_C23414,-0.0
_C23415,-0.0
_C23416,-0.0
_C23417,-0.0
_C23418,-1.0
_C23419,-1.0
_C23420,-0.0
_C23421,-0.0
_C23422,-0.0
_C23423,-0.0
_C23424,-0.0
_C23425,-0.0
_C23426,-0.0
_C23427,-0.0
_C23428,-0.0
_C23429,-0.0
_C23430,-0.0
_C23431,-0.0
_C23432,-1.0
_C23433,-1.0
_C23434,-0.0
_C23435,-0.0
_C23436,-0.0
_C23437,-0.0
_C23438,-0.0
_C23439,-0.0
_C23440,-0.0
_C23441,-0.0
_C23442,-0.0
_C23443,-0.0
_C23444,-0.0
_C23445,-0.0
_C23446,-1.0
_C23447,-1.0
_C23448,-0.0
_C23449,-0.0
_C23450,-0.0
_C23451,-0.0
_C23452,-0.0
_C23453,-0.0
_C23454,-0.0
_C23455,-0.0
_C23456,-0.0
_C23457,-0.0
_C23458,-0.0
_C23459,-0.0
_C23460,-1.0
_C23461,-1.0
_C23462,-0.0
_C23463,-0.0
_C23464,-0.0
_C23465,-0.0
_C23466,-0.0
_C23467,-0.0
_C23468,-0.0
_C23469,-0.0
_C23470,-0.0
_C23471,-0.0
_C23472,-0.0
_C23473,-0.0
_C23474,-1.0
_C23475,-1.0
_C23476,-0.0
_C23477,-0.0
_C23478,-0.0
_C23479,-0.0
_C23480,-0.0
_C23481,-0.0
_C23482,-0.0
_C23483,-0.0
_C23484,-0.0
_C23485,-0.0
_C23486,-0.0
_C23487,-0.0
_C23488,-1.0
_C23489,-1.0
_C23490,-0.0
_C23491,-0.0
_C23492,-0.0
_C23493,-0.0
_C23494,-0.0
_C23495,-0.0
_C23496,-0.0
_C23497,-0.0
_C23498,-0.0
_C23499,-0.0
_C23500,-0.0
_C23501,-0.0
_C23502,-1.0
_C23503,-1.0
_C23504,-0.0
_C23505,-0.0
_C23506,-0.0
_C23507,-0.0
_C23508,-0.0
_C23509,-0.0
_C23510,-0.0
_C23511,-0.0
_C23512,-0.0
_C23513,-0.0
_C23514,-0.0
_C23515,-0.0
_C23516,-1.0
_C23517,-1.0
_C23518,-0.0
_C23519,-0.0
_C23520,-0.0
_C23521,-0.0
_C23522,-0.0
_C23523,-0.0
_C23524,-0.0
_C23525,-0.0
_C23526,-0.0
_C23527,-0.0
_C23528,-0.0
_C23529,-0.0
_C23530,-1.0
_C23531,-1.0
_C23532,-0.0
_C23533,-0.0
_C23534,-0.0
_C23535,-0.0
_C23536,-0.0
_C23537,-0.0
_C23538,-0.0
_C23539,-0.0
_C23540,-0.0
_C23541,-0.0
_C23542,-0.0
_C23543,-0.0
_C23544,-1.0
_C23545,-1.0
_C23546,-0.0
_C23547,-0.0
_C23548,-0.0
_C23549,-0.0
_C23550,-0.0
_C23551,-0.0
_C23552,-0.0
_C23553,-0.0
_C23554,-0.0
_C23555,-0.0
_C23556,-0.0
_C23557,-0.0
_C23558,-1.0
_C23559,-1.0
_C23560,-0.0
_C23561,-0.0
_C23562,-0.0
_C23563,-0.0
_C23564,-0.0
_C23565,-0.0
_C23566,-0.0
_C23567,-0.0
_C23568,-0.0
_C23569,-0.0
_C23570,-0.0
_C23571,-0.0
_C23572,-1.0
_C23573,-1.0
_C23574,-0.0
_C23575,-0.0
_C23576,-0.0
_C23577,-0.0
_C23578,-0.0
_C23579,-0.0
_C23580,-0.0
_C23581,-0.0
_C23582,-0.0
_C23583,-0.0
_C23584,-0.0
_C23585,-0.0
_C23586,-1.0
_C23587,-1.0
_C23588,-0.0
_C23589,-0.0
_C23590,-0.0
_C23591,-0.0
_C23592,-0.0
_C23593,-0.0
_C23594,-0.0
_C23595,-0.0
_C23596,-0.0
_C23597,-0.0
_C23598,-0.0
_C23599,-0.0
_C23600,-1.0
_C23601,-1.0
_C23602,-0.0
_C23603,-0.0
_C23604,-0.0
_C23605,-0.0
_C23606,-0.0
_C23607,-0.0
_C23608,-0.0
_C23609,-0.0
_C23610,-0.0
_C23611,-0.0
_C23612,-0.0
_C23613,-0.0
_C23614,-1.0
_C23615,-1.0
_C23616,-0.0
_C23617,-0.0
_C23618,-0.0
_C23619,-0.0
_C23620,-0.0
_C23621,-0.0
_C23622,-0.0
_C23623,-0.0
_C23624,-0.0
_C23625,-0.0
_C23626,-0.0
_C23627,-0.0
_C23628,-1.0
_C23629,-1.0
_C23630,-0.0
_C23631,-0.0
_C23632,-0.0
_C23633,-0.0
_C23634,-0.0
_C23635,-0.0
_C23636,-0.0
_C23637,-0.0
_C23638,-0.0
_C23639,-0.0
_C23640,-0.0
_C23641,-0.0
_C23642,-1.0
_C23643,-1.0
_C23644,-0.0
_C23645,-0.0
_C23646,-0.0
_C23647,-0.0
_C23648,-0.0
_C23649,-0.0
_C23650,-0.0
_C23651,-0.0
_C23652,-0.0
_C23653,-0.0
_C23654,-0.0
_C23655,-0.0
_C23656,-1.0
_C23657,-1.0
_C23658,-0.0
_C23659,-0.0
_C23660,-0.0
_C23661,-0.0
_C23662,-0.0
_C23663,-0.0
_C23664,-0.0
_C23665,-0.0
_C23666,-0.0
_C23667,-0.0
_C23668,-0.0
_C23669,-0.0
_C23670,-1.0
_C23671,-1.0
_C23672,-0.0
_C23673,-0.0
_C23674,-0.0
_C23675,-0.0
_C23676,-0.0
_C23677,-0.0
_C23678,-0.0
_C23679,-0.0
_C23680,-0.0
_C23681,-0.0
_C23682,-0.0
_C23683,-0.0
_C23684,-1.0
_C23685,-1.0
_C23686,-0.0
_C23687,-0.0
_C23688,-0.0
_C23689,-0.0
_C23690,-0.0
_C23691,-0.0
_C23692,-0.0
_C23693,-0.0
_C23694,-0.0
_C23695,-0.0
_C23696,-0.0
_C23697,-0.0
_C23698,-1.0
_C23699,-1.0
_C23700,-0.0
_C23701,-0.0
_C23702,-0.0
_C23703,-0.0
_C23704,-0.0
_C23705,-0.0
_C23706,-0.0
_C23707,-0.0
_C23708,-0.0
_C23709,-0.0
_C23710,-0.0
_C23711,-0.0
_C23712,-1.0
_C23713,-1.0
_C23714,-0.0
_C23715,-0.0
_C23716,-0.0
_C23717,-0.0
_C23718,-0.0
_C23719,-0.0
_C23720,-0.0
_C23721,-0.0
_C23722,-0.0
_C23723,-0.0
_C23724,-0.0
_C23725,-0.0
_C23726,-1.0
_C23727,-1.0
_C23728,-0.0
_C23729,-0.0
_C23730,-0.0
_C23731,-0.0
_C23732,-0.0
_C23733,-0.0
_C23734,-0.0
_C23735,-0.0
_C23736,-0.0
_C23737,-0.0
_C23738,-0.0
_C23739,-0.0
_C23740,-1.0
_C23741,-1.0
_C23742,-0.0
_C23743,-0.0
_C23744,-0.0
_C23745,-0.0
_C23746,-0.0
_C23747,-0.0
_C23748,-0.0
_C23749,-0.0
_C23750,-0.0
_C23751,-0.0
_C23752,-0.0
_C23753,-0.0
_C23754,-1.0
_C23755,-1.0
_C23756,-0.0
_C23757,-0.0
_C23758,-0.0
_C23759,-0.0
_C23760,-0.0
_C23761,-0.0
_C23762,-0.0
_C23763,-0.0
_C23764,-0.0
_C23765,-0.0
_C23766,-0.0
_C23767,-0.0
_C23768,-1.0
_C23769,-1.0
_C23770,-0.0
_C23771,-0.0
_C23772,-0.0
_C23773,-0.0
_C23774,-0.0
_C23775,-0.0
_C23776,-0.0
_C23777,-0.0
_C23778,-0.0
_C23779,-0.0
_C23780,-0.0
_C23781,-0.0
_C23782,-1.0
_C23783,-1.0
_C23784,-0.0
_C23785,-0.0
_C23786,-0.0
_C23787,-0.0
_C23788,-0.0
_C23789,-0.0
_C23790,-0.0
_C23791,-0.0
_C23792,-0.0
_C23793,-0.0
_C23794,-0.0
_C23795,-0.0
_C23796,-1.0
_C23797,-1.0
_C23798,-0.0
_C23799,-0.0
_C23800,-0.0
_C23801,-0.0
_C23802,-0.0
_C23803,-0.0
_C23804,-0.0
_C23805,-0.0
_C23806,-0.0
_C23807,-0.0
_C23808,-0.0
_C23809,-0.0
_C23810,-1.0
_C23811,-1.0
_C23812,-0.0
_C23813,-0.0
_C23814,-0.0
_C23815,-0.0
_C23816,-0.0
_C23817,-0.0
_C23818,-0.0
_C23819,-0.0
_C23820,-0.0
_C23821,-0.0
_C23822,-0.0
_C23823,-0.0
_C23824,-1.0
_C23825,-1.0
_C23826,-0.0
_C23827,-0.0
_C23828,-0.0
_C23829,-0.0
_C23830,-0.0
_C23831,-0.0
_C23832,-0.0
_C23833,-0.0
_C23834,-0.0
_C23835,-0.0
_C23836,-0.0
_C23837,-0.0
_C23838,-1.0
_C23839,-1.0
_C23840,-0.0
_C23841,-0.0
_C23842,-0.0
_C23843,-0.0
_C23844,-0.0
_C23845,-0.0
_C23846,-0.0
_C23847,-0.0
_C23848,-0.0
_C23849,-0.0
_C23850,-0.0
_C23851,-0.0
_C23852,-1.0
_C23853,-1.0
_C23854,-0.0
_C23855,-0.0
_C23856,-0.0
_C23857,-0.0
_C23858,-0.0
_C23859,-0.0
_C23860,-0.0
_C23861,-0.0
_C23862,-0.0
_C23863,-0.0
_C23864,-0.0
_C23865,-0.0
_C23866,-1.0
_C23867,-1.0
_C23868,-0.0
_C23869,-0.0
_C23870,-0.0
_C23871,-0.0
_C23872,-0.0
_C23873,-0.0
_C23874,-0.0
_C23875,-0.0
_C23876,-0.0
_C23877,-0.0
_C23878,-0.0
_C23879,-0.0
_C23880,-1.0
_C23881,-1.0
_C23882,-0.0
_C23883,-0.0
_C23884,-0.0
_C23885,-0.0
_C23886,-0.0
_C23887,-0.0
_C23888,-0.0
_C23889,-0.0
_C23890,-0.0
_C23891,-0.0
_C23892,-0.0
_C23893,-0.0
_C23894,-1.0
_C23895,-1.0
_C23896,-0.0
_C23897,-0.0
_C23898,-0.0
_C23899,-0.0
_C23900,-0.0
_C23901,-0.0
_C23902,-0.0
_C23903,-0.0
_C23904,-0.0
_C23905,-0.0
_C23906,-0.0
_C23907,-0.0
_C23908,-1.0
_C23909,-1.0
_C23910,-0.0
_C23911,-0.0
_C23912,-0.0
_C23913,-0.0
_C23914,-0.0
_C23915,-0.0
_C23916,-0.0
_C23917,-0.0
_C23918,-0.0
_C23919,-0.0
_C23920,-0.0
_C23921,-0.0
_C23922,-1.0
_C23923,-1.0
_C23924,-0.0
_C23925,-0.0
_C23926,-0.0
_C23927,-0.0
_C23928,-0.0
_C23929,-0.0
_C23930,-0.0
_C23931,-0.0
_C23932,-0.0
_C23933,-0.0
_C23934,-0.0
_C23935,-0.0
_C23936,-1.0
_C23937,-1.0
_C23938,-0.0
_C23939,-0.0
_C23940,-0.0
_C23941,-0.0
_C23942,-0.0
_C23943,-0.0
_C23944,-0.0
_C23945,-0.0
_C23946,-0.0
_C23947,-0.0
_C23948,-0.0
_C23949,-0.0
_C23950,-1.0
_C23951,-1.0
_C23952,-0.0
_C23953,-0.0
_C23954,-0.0
_C23955,-0.0
_C23956,-0.0
_C23957,-0.0
_C23958,-0.0
_C23959,-0.0
_C23960,-0.0
_C23961,-0.0
_C23962,-0.0
_C23963,-0.0
_C23964,-1.0
_C23965,-1.0
_C23966,-0.0
_C23967,-0.0
_C23968,-0.0
_C23969,-0.0
_C23970,-0.0
_C23971,-0.0
_C23972,-0.0
_C23973,-0.0
_C23974,-0.0
_C23975,-0.0
_C23976,-0.0
_C23977,-0.0
_C23978,-1.0
_C23979,-1.0
_C23980,-0.0
_C23981,-0.0
_C23982,-0.0
_C23983,-0.0
_C23984,-0.0
_C23985,-0.0
_C23986,-0.0
_C23987,-0.0
_C23988,-0.0
_C23989,-0.0
_C23990,-0.0
_C23991,-0.0
_C23992,-1.0
_C23993,-1.0
_C23994,-0.0
_C23995,-0.0
_C23996,-0.0
_C23997,-0.0
_C23998,-0.0
_C23999,-0.0
_C24000,-0.0
_C24001,-0.0
_C24002,-0.0
_C24003,-0.0
_C24004,-0.0
_C24005,-0.0
_C24006,-1.0
_C24007,-1.0
_C24008,-0.0
_C24009,-0.0
_C24010,-0.0
_C24011,-0.0
_C24012,-0.0
_C24013,-0.0
_C24014,-0.0
_C24015,-0.0
_C24016,-0.0
_C24017,-0.0
_C24018,-0.0
_C24019,-0.0
_C24020,-1.0
_C24021,-1.0
_C24022,-0.0
_C24023,-0.0
_C24024,-0.0
_C24025,-0.0
_C24026,-0.0
_C24027,-0.0
_C24028,-0.0
_C24029,-0.0
_C24030,-0.0
_C24031,-0.0
_C24032,-0.0
_C24033,-0.0
_C24034,-1.0
_C24035,-1.0
_C24036,-0.0
_C24037,-0.0
_C24038,-0.0
_C24039,-0.0
_C24040,-0.0
_C24041,-0.0
_C24042,-0.0
_C24043,-0.0
_C24044,-0.0
_C24045,-0.0
_C24046,-0.0
_C24047,-0.0
_C24048,-1.0
_C24049,-1.0
_C24050,-0.0
_C24051,-0.0
_C24052,-0.0
_C24053,-0.0
_C24054,-0.0
_C24055,-0.0
_C24056,-0.0
_C24057,-0.0
_C24058,-0.0
_C24059,-0.0
_C24060,-0.0
_C24061,-0.0
_C24062,-1.0
_C24063,-1.0
_C24064,-0.0
_C24065,-0.0
_C24066,-0.0
_C24067,-0.0
_C24068,-0.0
_C24069,-0.0
_C24070,-0.0
_C24071,-0.0
_C24072,-0.0
_C24073,-0.0
_C24074,-0.0
_C24075,-0.0
_C24076,-1.0
_C24077,-1.0
_C24078,-0.0
_C24079,-0.0
_C24080,-0.0
_C24081,-0.0
_C24082,-0.0
_C24083,-0.0
_C24084,-0.0
_C24085,-0.0
_C24086,-0.0
_C24087,-0.0
_C24088,-0.0
_C24089,-0.0
_C24090,-1.0
_C24091,-1.0
_C24092,-0.0
_C24093,-0.0
_C24094,-0.0
_C24095,-0.0
_C24096,-0.0
_C24097,-0.0
_C24098,-0.0
_C24099,-0.0
_C24100,-0.0
_C24101,-0.0
_C24102,-0.0
_C24103,-0.0
_C24104,-1.0
_C24105,-1.0
_C24106,-0.0
_C24107,-0.0
_C24108,-0.0
_C24109,-0.0
_C24110,-0.0
_C24111,-0.0
_C24112,-0.0
_C24113,-0.0
_C24114,-0.0
_C24115,-0.0
_C24116,-0.0
_C24117,-0.0
_C24118,-1.0
_C24119,-1.0
_C24120,-0.0
_C24121,-0.0
_C24122,-0.0
_C24123,-0.0
_C24124,-0.0
_C24125,-0.0
_C24126,-0.0
_C24127,-0.0
_C24128,-0.0
_C24129,-0.0
_C24130,-0.0
_C24131,-0.0
_C24132,-1.0
_C24133,-1.0
_C24134,-0.0
_C24135,-0.0
_C24136,-0.0
_C24137,-0.0
_C24138,-0.0
_C24139,-0.0
_C24140,-0.0
_C24141,-0.0
_C24142,-0.0
_C24143,-0.0
_C24144,-0.0
_C24145,-0.0
_C24146,-1.0
_C24147,-1.0
_C24148,-0.0
_C24149,-0.0
_C24150,-0.0
_C24151,-0.0
_C24152,-0.0
_C24153,-0.0
_C24154,-0.0
_C24155,-0.0
_C24156,-0.0
_C24157,-0.0
_C24158,-0.0
_C24159,-0.0
_C24160,-1.0
_C24161,-1.0
_C24162,-0.0
_C24163,-0.0
_C24164,-0.0
_C24165,-0.0
_C24166,-0.0
_C24167,-0.0
_C24168,-0.0
_C24169,-0.0
_C24170,-0.0
_C24171,-0.0
_C24172,-0.0
_C24173,-0.0
_C24174,-1.0
_C24175,-1.0
_C24176,-0.0
_C24177,-0.0
_C24178,-0.0
_C24179,-0.0
_C24180,-0.0
_C24181,-0.0
_C24182,-0.0
_C24183,-0.0
_C24184,-0.0
_C24185,-0.0
_C24186,-0.0
_C24187,-0.0
_C24188,-1.0
_C24189,-1.0
_C24190,-0.0
_C24191,-0.0
_C24192,-0.0
_C24193,-0.0
_C24194,-0.0
_C24195,-0.0
_C24196,-0.0
_C24197,-0.0
_C24198,-0.0
_C24199,-0.0
_C24200,-0.0
_C24201,-0.0
_C24202,-1.0
_C24203,-1.0
_C24204,-0.0
_C24205,-0.0
_C24206,-0.0
_C24207,-0.0
_C24208,-0.0
_C24209,-0.0
_C24210,-0.0
_C24211,-0.0
_C24212,-0.0
_C24213,-0.0
_C24214,-0.0
_C24215,-0.0
_C24216,-1.0
_C24217,-1.0
_C24218,-0.0
_C24219,-0.0
_C24220,-0.0
_C24221,-0.0
_C24222,-0.0
_C24223,-0.0
_C24224,-0.0
_C24225,-0.0
_C24226,-0.0
_C24227,-0.0
_C24228,-0.0
_C24229,-0.0
_C24230,-1.0
_C24231,-1.0
_C24232,-0.0
_C24233,-0.0
_C24234,-0.0
_C24235,-0.0
_C24236,-0.0
_C24237,-0.0
_C24238,-0.0
_C24239,-0.0
_C24240,-0.0
_C24241,-0.0
_C24242,-0.0
_C24243,-0.0
_C24244,-1.0
_C24245,-1.0
_C24246,-0.0
_C24247,-0.0
_C24248,-0.0
_C24249,-0.0
_C24250,-0.0
_C24251,-0.0
_C24252,-0.0
_C24253,-0.0
_C24254,-0.0
_C24255,-0.0
_C24256,-0.0
_C24257,-0.0
_C24258,-1.0
_C24259,-1.0
_C24260,-0.0
_C24261,-0.0
_C24262,-0.0
_C24263,-0.0
_C24264,-0.0
_C24265,-0.0
_C24266,-0.0
_C24267,-0.0
_C24268,-0.0
_C24269,-0.0
_C24270,-0.0
_C24271,-0.0
_C24272,-1.0
_C24273,-1.0
_C24274,-0.0
_C24275,-0.0
_C24276,-0.0
_C24277,-0.0
_C24278,-0.0
_C24279,-0.0
_C24280,-0.0
_C24281,-0.0
_C24282,-0.0
_C24283,-0.0
_C24284,-0.0
_C24285,-0.0
_C24286,-1.0
_C24287,-1.0
_C24288,-0.0
_C24289,-0.0
_C24290,-0.0
_C24291,-0.0
_C24292,-0.0
_C24293,-0.0
_C24294,-0.0
_C24295,-0.0
_C24296,-0.0
_C24297,-0.0
_C24298,-0.0
_C24299,-0.0
_C24300,-1.0
_C24301,-1.0
_C24302,-0.0
_C24303,-0.0
_C24304,-0.0
_C24305,-0.0
_C24306,-0.0
_C24307,-0.0
_C24308,-0.0
_C24309,-0.0
_C24310,-0.0
_C24311,-0.0
_C24312,-0.0
_C24313,-0.0
_C24314,-1.0
_C24315,-1.0
_C24316,-0.0
_C24317,-0.0
_C24318,-0.0
_C24319,-0.0
_C24320,-0.0
_C24321,-0.0
_C24322,-0.0
_C24323,-0.0
_C24324,-0.0
_C24325,-0.0
_C24326,-0.0
_C24327,-0.0
_C24328,-1.0
_C24329,-1.0
_C24330,-0.0
_C24331,-0.0
_C24332,-0.0
_C24333,-0.0
_C24334,-0.0
_C24335,-0.0
_C24336,-0.0
_C24337,-0.0
_C24338,-0.0
_C24339,-0.0
_C24340,-0.0
_C24341,-0.0
_C24342,-1.0
_C24343,-1.0
_C24344,-0.0
_C24345,-0.0
_C24346,-0.0
_C24347,-0.0
_C24348,-0.0
_C24349,-0.0
_C24350,-0.0
_C24351,-0.0
_C24352,-0.0
_C24353,-0.0
_C24354,-0.0
_C24355,-0.0
_C24356,-1.0
_C24357,-1.0
_C24358,-0.0
_C24359,-0.0
_C24360,-0.0
_C24361,-0.0
_C24362,-0.0
_C24363,-0.0
_C24364,-0.0
_C24365,-0.0
_C24366,-0.0
_C24367,-0.0
_C24368,-0.0
_C24369,-0.0
_C24370,-1.0
_C24371,-1.0
_C24372,-0.0
_C24373,-0.0
_C24374,-0.0
_C24375,-0.0
_C24376,-0.0
_C24377,-0.0
_C24378,-0.0
_C24379,-0.0
_C24380,-0.0
_C24381,-0.0
_C24382,-0.0
_C24383,-0.0
_C24384,-1.0
_C24385,-1.0
_C24386,-0.0
_C24387,-0.0
_C24388,-0.0
_C24389,-0.0
_C24390,-0.0
_C24391,-0.0
_C24392,-0.0
_C24393,-0.0
_C24394,-0.0
_C24395,-0.0
_C24396,-0.0
_C24397,-0.0
_C24398,-1.0
_C24399,-1.0
_C24400,-0.0
_C24401,-0.0
_C24402,-0.0
_C24403,-0.0
_C24404,-0.0
_C24405,-0.0
_C24406,-0.0
_C24407,-0.0
_C24408,-0.0
_C24409,-0.0
_C24410,-0.0
_C24411,-0.0
_C24412,-1.0
_C24413,-1.0
_C24414,-0.0
_C24415,-0.0
_C24416,-0.0
_C24417,-0.0
_C24418,-0.0
_C24419,-0.0
_C24420,-0.0
_C24421,-0.0
_C24422,-0.0
_C24423,-0.0
_C24424,-0.0
_C24425,-0.0
_C24426,-1.0
_C24427,-1.0
_C24428,-0.0
_C24429,-0.0
_C24430,-0.0
_C24431,-0.0
_C24432,-0.0
_C24433,-0.0
_C24434,-0.0
_C24435,-0.0
_C24436,-0.0
_C24437,-0.0
_C24438,-0.0
_C24439,-0.0
_C24440,-1.0
_C24441,-1.0
_C24442,-0.0
_C24443,-0.0
_C24444,-0.0
_C24445,-0.0
_C24446,-0.0
_C24447,-0.0
_C24448,-0.0
_C24449,-0.0
_C24450,-0.0
_C24451,-0.0
_C24452,-0.0
_C24453,-0.0
_C24454,-1.0
_C24455,-1.0
_C24456,-0.0
_C24457,-0.0
_C24458,-0.0
_C24459,-0.0
_C24460,-0.0
_C24461,-0.0
_C24462,-0.0
_C24463,-0.0
_C24464,-0.0
_C24465,-0.0
_C24466,-0.0
_C24467,-0.0
_C24468,-1.0
_C24469,-1.0
_C24470,-0.0
_C24471,-0.0
_C24472,-0.0
_C24473,-0.0
_C24474,-0.0
_C24475,-0.0
_C24476,-0.0
_C24477,-0.0
_C24478,-0.0
_C24479,-0.0
_C24480,-0.0
_C24481,-0.0
_C24482,-1.0
_C24483,-1.0
_C24484,-0.0
_C24485,-0.0
_C24486,-0.0
_C24487,-0.0
_C24488,-0.0
_C24489,-0.0
_C24490,-0.0
_C24491,-0.0
_C24492,-0.0
_C24493,-0.0
_C24494,-0.0
_C24495,-0.0
_C24496,-1.0
_C24497,-1.0
_C24498,-0.0
_C24499,-0.0
_C24500,-0.0
_C24501,-0.0
_C24502,-0.0
_C24503,-0.0
_C24504,-0.0
_C24505,-0.0
_C24506,-0.0
_C24507,-0.0
_C24508,-0.0
_C24509,-0.0
_C24510,-1.0
_C24511,-1.0
_C24512,-0.0
_C24513,-0.0
_C24514,-0.0
_C24515,-0.0
_C24516,-0.0
_C24517,-0.0
_C24518,-0.0
_C24519,-0.0
_C24520,-0.0
_C24521,-0.0
_C24522,-0.0
_C24523,-0.0
_C24524,-1.0
_C24525,-1.0
_C24526,-0.0
_C24527,-0.0
_C24528,-0.0
_C24529,-0.0
_C24530,-0.0
_C24531,-0.0
_C24532,-0.0
_C24533,-0.0
_C24534,-0.0
_C24535,-0.0
_C24536,-0.0
_C24537,-0.0
_C24538,-1.0
_C24539,-1.0
_C24540,-0.0
_C24541,-0.0
_C24542,-0.0
_C24543,-0.0
_C24544,-0.0
_C24545,-0.0
_C24546,-0.0
_C24547,-0.0
_C24548,-0.0
_C24549,-0.0
_C24550,-0.0
_C24551,-0.0
_C24552,-1.0
_C24553,-1.0
_C24554,-0.0
_C24555,-0.0
_C24556,-0.0
_C24557,-0.0
_C24558,-0.0
_C24559,-0.0
_C24560,-0.0
_C24561,-0.0
_C24562,-0.0
_C24563,-0.0
_C24564,-0.0
_C24565,-0.0
_C24566,-1.0
_C24567,-1.0
_C24568,-0.0
_C24569,-0.0
_C24570,-0.0
_C24571,-0.0
_C24572,-0.0
_C24573,-0.0
_C24574,-0.0
_C24575,-0.0
_C24576,-0.0
_C24577,-0.0
_C24578,-0.0
_C24579,-0.0
_C24580,-1.0
_C24581,-1.0
_C24582,-0.0
_C24583,-0.0
_C24584,-0.0
_C24585,-0.0
_C24586,-0.0
_C24587,-0.0
_C24588,-0.0
_C24589,-0.0
_C24590,-0.0
_C24591,-0.0
_C24592,-0.0
_C24593,-0.0
_C24594,-1.0
_C24595,-1.0
_C24596,-0.0
_C24597,-0.0
_C24598,-0.0
_C24599,-0.0
_C24600,-0.0
_C24601,-0.0
_C24602,-0.0
_C24603,-0.0
_C24604,-0.0
_C24605,-0.0
_C24606,-0.0
_C24607,-0.0
_C24608,-1.0
_C24609,-1.0
_C24610,-0.0
_C24611,-0.0
_C24612,-0.0
_C24613,-0.0
_C24614,-0.0
_C24615,-0.0
_C24616,-0.0
_C24617,-0.0
_C24618,-0.0
_C24619,-0.0
_C24620,-0.0
_C24621,-0.0
_C24622,-1.0
_C24623,-1.0
_C24624,-0.0
_C24625,-0.0
_C24626,-0.0
_C24627,-0.0
_C24628,-0.0
_C24629,-0.0
_C24630,-0.0
_C24631,-0.0
_C24632,-0.0
_C24633,-0.0
_C24634,-0.0
_C24635,-0.0
_C24636,-1.0
_C24637,-1.0
_C24638,-0.0
_C24639,-0.0
_C24640,-0.0
_C24641,-0.0
_C24642,-0.0
_C24643,-0.0
_C24644,-0.0
_C24645,-0.0
_C24646,-0.0
_C24647,-0.0
_C24648,-0.0
_C24649,-0.0
_C24650,-1.0
_C24651,-1.0
_C24652,-0.0
_C24653,-0.0
_C24654,-0.0
_C24655,-0.0
_C24656,-0.0
_C24657,-0.0
_C24658,-0.0
_C24659,-0.0
_C24660,-0.0
_C24661,-0.0
_C24662,-0.0
_C24663,-0.0
_C24664,-1.0
_C24665,-1.0
_C24666,-0.0
_C24667,-0.0
_C24668,-0.0
_C24669,-0.0
_C24670,-0.0
_C24671,-0.0
_C24672,-0.0
_C24673,-0.0
_C24674,-0.0
_C24675,-0.0
_C24676,-0.0
_C24677,-0.0
_C24678,-1.0
_C24679,-1.0
_C24680,-0.0
_C24681,-0.0
_C24682,-0.0
_C24683,-0.0
_C24684,-0.0
_C24685,-0.0
_C24686,-0.0
_C24687,-0.0
_C24688,-0.0
_C24689,-0.0
_C24690,-0.0
_C24691,-0.0
_C24692,-1.0
_C24693,-1.0
_C24694,-0.0
_C24695,-0.0
_C24696,-0.0
_C24697,-0.0
_C24698,-0.0
_C24699,-0.0
_C24700,-0.0
_C24701,-0.0
_C24702,-0.0
_C24703,-0.0
_C24704,-0.0
_C24705,-0.0
_C24706,-1.0
_C24707,-1.0
_C24708,-0.0
_C24709,-0.0
_C24710,-0.0
_C24711,-0.0
_C24712,-0.0
_C24713,-0.0
_C24714,-0.0
_C24715,-0.0
_C24716,-0.0
_C24717,-0.0
_C24718,-0.0
_C24719,-0.0
_C24720,-1.0
_C24721,-1.0
_C24722,-0.0
_C24723,-0.0
_C24724,-0.0
_C24725,-0.0
_C24726,-0.0
_C24727,-0.0
_C24728,-0.0
_C24729,-0.0
_C24730,-0.0
_C24731,-0.0
_C24732,-0.0
_C24733,-0.0
_C24734,-1.0
_C24735,-1.0
_C24736,-0.0
_C24737,-0.0
_C24738,-0.0
_C24739,-0.0
_C24740,-0.0
_C24741,-0.0
_C24742,-0.0
_C24743,-0.0
_C24744,-0.0
_C24745,-0.0
_C24746,-0.0
_C24747,-0.0
_C24748,-1.0
_C24749,-1.0
_C24750,-0.0
_C24751,-0.0
_C24752,-0.0
_C24753,-0.0
_C24754,-0.0
_C24755,-0.0
_C24756,-0.0
_C24757,-0.0
_C24758,-0.0
_C24759,-0.0
_C24760,-0.0
_C24761,-0.0
_C24762,-1.0
_C24763,-1.0
_C24764,-0.0
_C24765,-0.0
_C24766,-0.0
_C24767,-0.0
_C24768,-0.0
_C24769,-0.0
